,id,desc,elements
37,IPR036397,29,"['b0060', 'b0183', 'b0214', 'b0215', 'b0256', 'b0267', 'b0299', 'b0361', 'b0372', 'b0541', 'b1026', 'b1402', 'b1404', 'b1578', 'b1652', 'b1804', 'b1844', 'b1863', 'b1996', 'b2011', 'b2089', 'b2860', 'b3045', 'b3558', 'b3863', 'b4162', 'b4273', 'b4284', 'b4285']"
38,IPR036412,29,"['b0200', 'b0446', 'b0484', 'b0675', 'b0697', 'b0766', 'b0822', 'b0844', 'b1317', 'b1727', 'b1897', 'b1955', 'b2022', 'b2293', 'b2560', 'b2690', 'b3198', 'b3385', 'b3399', 'b3469', 'b3697', 'b3715', 'b3812', 'b3826', 'b3885', 'b4055', 'b4242', 'b4374', 'b4388']"
39,IPR005467,28,"['b0400', 'b0570', 'b0619', 'b0695', 'b0993', 'b1129', 'b1222', 'b1609', 'b1888', 'b1968', 'b2078', 'b2216', 'b2218', 'b2219', 'b2370', 'b2469', 'b2556', 'b2786', 'b3026', 'b3210', 'b3404', 'b3668', 'b3869', 'b3911', 'b4003', 'b4112', 'b4125', 'b4399']"
40,IPR018060,28,"['b0064', 'b0300', 'b0305', 'b0546', 'b0564', 'b0566', 'b1384', 'b1499', 'b1506', 'b1531', 'b1696', 'b1735', 'b1790', 'b2213', 'b2382', 'b2437', 'b3010', 'b3515', 'b3516', 'b3569', 'b3680', 'b3905', 'b3906', 'b3954', 'b4062', 'b4116', 'b4118', 'b4396']"
41,IPR023214,28,"['b0200', 'b0484', 'b0675', 'b0697', 'b0766', 'b0822', 'b0844', 'b1317', 'b1727', 'b1897', 'b1955', 'b2022', 'b2293', 'b2560', 'b2690', 'b3198', 'b3385', 'b3399', 'b3469', 'b3697', 'b3715', 'b3812', 'b3826', 'b3885', 'b4055', 'b4242', 'b4374', 'b4388']"
42,IPR016181,27,"['b0234', 'b0618', 'b0885', 'b1066', 'b1427', 'b1448', 'b1584', 'b1747', 'b1932', 'b2267', 'b2434', 'b2474', 'b2584', 'b2818', 'b2981', 'b3156', 'b3441', 'b3459', 'b3550', 'b3790', 'b3888', 'b4012', 'b4093', 'b4127', 'b4256', 'b4307', 'b4373']"
43,IPR028082,27,"['b0080', 'b0345', 'b0994', 'b1320', 'b1516', 'b1620', 'b1658', 'b1901', 'b2150', 'b2151', 'b2548', 'b2714', 'b2837', 'b3075', 'b3147', 'b3438', 'b3458', 'b3460', 'b3566', 'b3569', 'b3751', 'b3753', 'b3934', 'b4088', 'b4227', 'b4241', 'b4264']"
44,IPR037171,25,"['b0307', 'b0308', 'b0615', 'b0678', 'b0840', 'b1284', 'b1512', 'b1694', 'b1770', 'b2221', 'b2222', 'b2707', 'b2735', 'b2805', 'b2912', 'b2914', 'b2920', 'b3131', 'b3141', 'b3423', 'b3718', 'b3884', 'b4191', 'b4295', 'b4300']"
45,IPR004358,24,"['b0400', 'b0570', 'b0619', 'b0695', 'b0993', 'b1129', 'b1609', 'b1888', 'b1968', 'b2078', 'b2218', 'b2219', 'b2370', 'b2556', 'b2786', 'b3026', 'b3210', 'b3404', 'b3869', 'b3911', 'b4003', 'b4112', 'b4125', 'b4399']"
46,IPR011990,24,"['b0492', 'b0568', 'b0644', 'b0647', 'b0742', 'b1024', 'b1280', 'b2194', 'b2275', 'b2494', 'b2513', 'b2549', 'b2595', 'b2851', 'b2852', 'b3147', 'b3163', 'b3418', 'b3530', 'b3596', 'b3802', 'b4076', 'b4078', 'b4133']"
47,IPR013783,24,"['b0140', 'b0289', 'b0292', 'b0344', 'b0531', 'b0585', 'b0717', 'b0939', 'b0944', 'b1048', 'b1424', 'b1617', 'b1978', 'b2110', 'b2132', 'b2336', 'b3047', 'b3076', 'b3143', 'b3215', 'b3431', 'b3432', 'b3719', 'b4316']"
48,IPR029044,24,"['b0363', 'b0569', 'b0918', 'b1022', 'b1049', 'b1236', 'b2039', 'b2042', 'b2049', 'b2055', 'b2059', 'b2254', 'b2351', 'b2747', 'b2877', 'b3430', 'b3533', 'b3615', 'b3626', 'b3627', 'b3730', 'b3789', 'b3857', 'b4571']"
49,IPR029058,24,"['b0239', 'b0349', 'b0355', 'b0476', 'b0585', 'b0586', 'b0686', 'b1009', 'b1108', 'b1327', 'b1410', 'b1845', 'b2154', 'b2263', 'b2473', 'b2534', 'b3031', 'b3353', 'b3412', 'b3719', 'b3825', 'b3830', 'b4190', 'b4658']"
50,IPR000182,23,"['b0234', 'b0618', 'b1066', 'b1427', 'b1448', 'b1584', 'b1932', 'b2267', 'b2434', 'b2474', 'b2584', 'b2818', 'b3156', 'b3441', 'b3459', 'b3550', 'b3790', 'b3888', 'b4012', 'b4093', 'b4256', 'b4307', 'b4373']"
51,IPR002559,22,"['b0016', 'b0259', 'b0552', 'b0582', 'b0656', 'b0705', 'b0706', 'b1331', 'b1370', 'b1459', 'b1460', 'b1994', 'b2030', 'b2192', 'b2394', 'b2982', 'b3218', 'b3484', 'b3505', 'b4278', 'b4573', 'b4711']"
52,IPR006311,22,"['b0123', 'b0286', 'b0324', 'b0894', 'b0926', 'b0972', 'b0997', 'b1019', 'b1424', 'b1474', 'b1587', 'b1588', 'b1872', 'b1971', 'b2205', 'b2206', 'b2435', 'b2817', 'b2997', 'b3017', 'b3894', 'b4072']"
53,IPR017853,22,"['b0344', 'b0403', 'b1107', 'b1309', 'b1491', 'b1617', 'b1927', 'b2102', 'b2132', 'b2716', 'b2901', 'b3076', 'b3338', 'b3416', 'b3431', 'b3432', 'b3571', 'b3656', 'b3721', 'b3878', 'b4239', 'b4462']"
54,IPR036097,22,"['b0400', 'b0570', 'b0695', 'b0993', 'b1129', 'b1609', 'b1888', 'b1968', 'b2078', 'b2218', 'b2219', 'b2370', 'b2556', 'b2786', 'b3026', 'b3210', 'b3404', 'b3869', 'b3911', 'b4003', 'b4112', 'b4399']"
55,IPR000524,21,"['b0113', 'b0730', 'b1187', 'b1439', 'b1450', 'b1540', 'b2101', 'b2664', 'b2980', 'b3094', 'b3226', 'b3375', 'b3604', 'b3684', 'b3755', 'b3872', 'b4102', 'b4324', 'b4340', 'b4357', 'b4479']"
56,IPR014710,21,"['b0391', 'b0515', 'b1299', 'b1334', 'b1434', 'b1613', 'b1696', 'b1735', 'b1742', 'b1790', 'b1797', 'b2038', 'b2049', 'b2460', 'b2843', 'b3106', 'b3357', 'b3439', 'b3905', 'b3906', 'b4118']"
57,IPR018062,21,"['b0064', 'b0564', 'b0566', 'b1499', 'b1531', 'b1735', 'b1790', 'b2213', 'b2382', 'b2437', 'b3515', 'b3516', 'b3569', 'b3680', 'b3905', 'b3906', 'b3954', 'b4062', 'b4116', 'b4118', 'b4396']"
58,IPR000792,20,"['b0294', 'b0315', 'b0535', 'b1040', 'b1221', 'b1914', 'b1916', 'b1951', 'b2193', 'b2217', 'b2369', 'b2846', 'b2856', 'b3418', 'b3507', 'b3512', 'b3520', 'b3669', 'b4365', 'b4366']"
59,IPR003660,20,"['b0570', 'b0993', 'b1129', 'b1222', 'b1421', 'b1609', 'b1885', 'b1886', 'b1968', 'b2078', 'b2219', 'b2469', 'b2604', 'b2786', 'b3404', 'b3529', 'b3911', 'b4112', 'b4355', 'b4399']"
60,IPR003661,20,"['b0400', 'b0570', 'b0695', 'b0993', 'b1609', 'b1968', 'b2078', 'b2218', 'b2219', 'b2370', 'b2556', 'b2786', 'b3026', 'b3210', 'b3404', 'b3869', 'b3911', 'b4003', 'b4112', 'b4399']"
61,IPR007197,20,"['b0628', 'b0661', 'b0775', 'b0781', 'b0824', 'b0835', 'b0902', 'b1497', 'b2517', 'b2777', 'b2955', 'b3211', 'b3800', 'b3867', 'b3952', 'b3990', 'b4146', 'b4237', 'b4379', 'b4469']"
62,IPR008927,20,"['b0386', 'b0425', 'b0509', 'b1395', 'b1521', 'b1542', 'b2028', 'b2029', 'b2172', 'b2341', 'b2600', 'b2736', 'b3125', 'b3600', 'b3608', 'b3774', 'b3787', 'b3846', 'b3882', 'b4323']"
63,IPR014001,20,"['b0059', 'b0148', 'b0779', 'b0797', 'b0799', 'b1114', 'b1343', 'b1413', 'b1653', 'b1808', 'b2184', 'b2576', 'b2627', 'b2761', 'b3162', 'b3652', 'b3780', 'b3822', 'b3935', 'b4350']"
64,IPR020568,20,"['b0003', 'b0096', 'b0439', 'b0473', 'b0757', 'b0955', 'b1208', 'b2022', 'b3030', 'b3164', 'b3230', 'b3303', 'b3340', 'b3643', 'b3699', 'b3704', 'b3765', 'b3848', 'b4170', 'b4389']"
65,IPR043128,20,"['b0231', 'b0385', 'b0834', 'b1025', 'b1184', 'b1285', 'b1341', 'b1489', 'b1490', 'b1522', 'b1535', 'b1785', 'b1786', 'b1794', 'b1956', 'b2067', 'b2395', 'b2604', 'b3252', 'b3529']"
66,IPR000160,19,"['b0385', 'b0834', 'b1025', 'b1285', 'b1341', 'b1489', 'b1490', 'b1522', 'b1535', 'b1785', 'b1786', 'b1794', 'b1956', 'b2067', 'b2395', 'b2503', 'b2604', 'b3252', 'b3529']"
67,IPR011032,19,"['b0325', 'b0356', 'b0608', 'b1313', 'b1449', 'b1478', 'b1580', 'b1774', 'b1776', 'b2091', 'b2545', 'b3253', 'b3616', 'b4051', 'b4142', 'b4267', 'b4269', 'b4358', 'b4465']"
68,IPR011051,19,"['b0305', 'b0391', 'b0505', 'b0515', 'b1299', 'b1434', 'b1613', 'b1696', 'b1735', 'b1742', 'b1790', 'b2038', 'b2049', 'b2460', 'b2843', 'b3106', 'b3439', 'b3906', 'b4118']"
69,IPR020449,19,"['b0064', 'b0300', 'b0305', 'b0564', 'b0566', 'b1384', 'b1499', 'b1735', 'b2382', 'b3515', 'b3516', 'b3569', 'b3905', 'b3906', 'b3954', 'b4062', 'b4116', 'b4118', 'b4396']"
70,IPR001584,18,"['b0256', 'b0267', 'b0299', 'b0361', 'b0372', 'b0541', 'b1026', 'b1402', 'b1404', 'b1578', 'b1996', 'b2089', 'b2860', 'b3045', 'b3558', 'b4273', 'b4284', 'b4285']"
71,IPR001650,18,"['b0059', 'b0148', 'b0779', 'b0797', 'b1114', 'b1343', 'b1413', 'b1653', 'b2184', 'b2576', 'b2627', 'b2761', 'b3162', 'b3652', 'b3780', 'b3822', 'b3935', 'b4350']"
72,IPR001867,18,"['b0399', 'b0571', 'b0694', 'b0995', 'b1130', 'b1608', 'b1969', 'b2079', 'b2847', 'b2852', 'b3025', 'b3405', 'b3912', 'b4113', 'b4133', 'b4398', 'b4401', 'b4636']"
73,IPR002347,18,"['b0493', 'b0596', 'b1093', 'b1271', 'b1288', 'b1539', 'b1606', 'b1619', 'b2137', 'b2426', 'b2541', 'b2705', 'b2774', 'b2842', 'b2902', 'b3003', 'b4249', 'b4266']"
74,IPR013149,18,"['b0325', 'b0356', 'b0608', 'b1313', 'b1449', 'b1478', 'b1580', 'b1774', 'b1776', 'b2091', 'b2545', 'b3253', 'b3616', 'b4051', 'b4267', 'b4269', 'b4358', 'b4465']"
75,IPR029016,18,"['b0272', 'b0346', 'b0506', 'b0695', 'b1201', 'b1794', 'b1827', 'b1832', 'b2248', 'b2380', 'b2491', 'b2709', 'b2731', 'b2829', 'b3574', 'b3810', 'b4018', 'b4299']"
76,IPR029787,18,"['b0385', 'b0834', 'b1025', 'b1285', 'b1341', 'b1489', 'b1490', 'b1522', 'b1535', 'b1785', 'b1786', 'b1794', 'b1956', 'b2067', 'b2395', 'b2604', 'b3252', 'b3529']"
77,IPR032466,18,"['b0324', 'b0337', 'b0512', 'b0677', 'b1062', 'b1100', 'b1623', 'b2873', 'b2879', 'b2883', 'b3092', 'b3135', 'b3379', 'b3665', 'b4095', 'b4328', 'b4378', 'b4483']"
78,IPR001633,17,"['b0315', 'b0457', 'b0833', 'b1163', 'b1168', 'b1285', 'b1489', 'b1707', 'b1815', 'b2067', 'b2176', 'b2395', 'b2503', 'b3252', 'b3525', 'b3529', 'b4061']"
79,IPR012338,17,"['b0084', 'b0149', 'b0149', 'b0376', 'b0485', 'b0632', 'b0635', 'b0839', 'b1524', 'b2010', 'b2134', 'b2226', 'b2430', 'b2519', 'b3182', 'b3396', 'b4150']"
80,IPR012675,17,"['b0286', 'b0724', 'b0784', 'b0872', 'b0947', 'b1203', 'b1392', 'b1719', 'b1803', 'b2236', 'b2525', 'b2784', 'b2868', 'b2881', 'b3650', 'b4153', 'b4407']"
81,IPR029056,17,"['b0477', 'b1636', 'b1723', 'b1772', 'b2100', 'b2103', 'b2104', 'b2160', 'b2166', 'b2168', 'b2418', 'b3052', 'b3374', 'b3526', 'b3752', 'b3883', 'b4167']"
82,IPR035919,17,"['b0315', 'b0457', 'b0833', 'b1163', 'b1168', 'b1285', 'b1489', 'b1707', 'b1815', 'b2067', 'b2176', 'b2395', 'b2503', 'b3252', 'b3525', 'b3529', 'b4061']"
83,IPR039420,17,"['b0399', 'b0571', 'b0694', 'b0995', 'b1130', 'b1608', 'b1969', 'b2079', 'b2125', 'b2381', 'b3025', 'b3405', 'b3912', 'b4113', 'b4133', 'b4398', 'b4401']"
84,IPR011004,16,"['b0035', 'b0166', 'b0179', 'b0181', 'b0342', 'b0459', 'b1400', 'b1428', 'b2033', 'b2054', 'b2058', 'b3279', 'b3430', 'b3607', 'b3730', 'b4579']"
85,IPR013154,16,"['b0325', 'b0356', 'b0608', 'b1478', 'b1580', 'b1774', 'b1776', 'b2091', 'b2545', 'b3253', 'b3616', 'b4051', 'b4267', 'b4269', 'b4358', 'b4465']"
86,IPR020904,16,"['b0493', 'b0596', 'b1093', 'b1271', 'b1539', 'b1606', 'b1619', 'b2137', 'b2541', 'b2705', 'b2774', 'b2842', 'b2902', 'b3003', 'b4249', 'b4266']"
87,IPR023753,16,"['b0116', 'b0304', 'b0606', 'b0888', 'b1109', 'b2146', 'b2468', 'b2542', 'b2711', 'b2878', 'b2887', 'b3081', 'b3213', 'b3365', 'b3500', 'b3962']"
88,IPR029039,16,"['b0046', 'b0684', 'b0901', 'b0937', 'b1004', 'b1412', 'b2674', 'b2710', 'b2764', 'b2790', 'b2895', 'b3028', 'b3351', 'b3713', 'b3742', 'b3850']"
89,IPR029062,16,"['b0032', 'b0424', 'b1192', 'b1263', 'b1298', 'b1732', 'b1967', 'b2', 'b2023', 'b2507', 'b2557', 'b2780', 'b3153', 'b3360', 'b4013', 'b4021']"
90,IPR001387,15,"['b0483', 'b1299', 'b1357', 'b1434', 'b1438', 'b1477', 'b1508', 'b1570', 'b2399', 'b2450', 'b2516', 'b3021', 'b3082', 'b3555', 'b4390']"
91,IPR003352,15,"['b0679', 'b0731', 'b1101', 'b1621', 'b1737', 'b2167', 'b2386', 'b2429', 'b2715', 'b2933', 'b3599', 'b3683', 'b3722', 'b3899', 'b4240']"
92,IPR009010,15,"['b0131', 'b0894', 'b0997', 'b1224', 'b1468', 'b1474', 'b1501', 'b1587', 'b1588', 'b1872', 'b2206', 'b2283', 'b3551', 'b3894', 'b4079']"
93,IPR015797,15,"['b0099', 'b1134', 'b1759', 'b1813', 'b1865', 'b2051', 'b2251', 'b2299', 'b2467', 'b2830', 'b2889', 'b2961', 'b3034', 'b3397', 'b3996']"
94,IPR016161,15,"['b0243', 'b0312', 'b1014', 'b1241', 'b1300', 'b1385', 'b1387', 'b1415', 'b1444', 'b1525', 'b1746', 'b2020', 'b2455', 'b2661', 'b3588']"
95,IPR017850,15,"['b0383', 'b0815', 'b1498', 'b2188', 'b3173', 'b3380', 'b3538', 'b3546', 'b3612', 'b3678', 'b3801', 'b3955', 'b4114', 'b4359', 'b4383']"
96,IPR036318,15,"['b0285', 'b0658', 'b1191', 'b1687', 'b1816', 'b2063', 'b2133', 'b2867', 'b2880', 'b2979', 'b3972', 'b4218', 'b4461', 'b4463', 'b4468']"
97,IPR000014,14,"['b0400', 'b0619', 'b1201', 'b1285', 'b1323', 'b1341', 'b1489', 'b2067', 'b2219', 'b2869', 'b3072', 'b3210', 'b3869', 'b4125']"
98,IPR000086,14,"['b0099', 'b1134', 'b1759', 'b1813', 'b1865', 'b2051', 'b2251', 'b2299', 'b2467', 'b2830', 'b2889', 'b3034', 'b3397', 'b3996']"
99,IPR000843,14,"['b0080', 'b0345', 'b1320', 'b1620', 'b1658', 'b2151', 'b2714', 'b2837', 'b3075', 'b3438', 'b3753', 'b3934', 'b4241', 'b4264']"
100,IPR001451,14,"['b0035', 'b0166', 'b0179', 'b0181', 'b0342', 'b0459', 'b1400', 'b2033', 'b2054', 'b2058', 'b3279', 'b3607', 'b3730', 'b4579']"
101,IPR002514,14,"['b0255', 'b0298', 'b0360', 'b0373', 'b0540', 'b1027', 'b1403', 'b1997', 'b2088', 'b2861', 'b3044', 'b4272', 'b4283', 'b4505']"
102,IPR006656,14,"['b0894', 'b0997', 'b1224', 'b1468', 'b1474', 'b1501', 'b1587', 'b1588', 'b1872', 'b2206', 'b2283', 'b3551', 'b3894', 'b4079']"
103,IPR011545,14,"['b0148', 'b0797', 'b0799', 'b1114', 'b1343', 'b1413', 'b1653', 'b2576', 'b2761', 'b3162', 'b3652', 'b3780', 'b3822', 'b3935']"
104,IPR015590,14,"['b0243', 'b0312', 'b1014', 'b1241', 'b1300', 'b1385', 'b1387', 'b1415', 'b1444', 'b1525', 'b1746', 'b2455', 'b2661', 'b3588']"
105,IPR015813,14,"['b0134', 'b0331', 'b0616', 'b1676', 'b1702', 'b1854', 'b2245', 'b2383', 'b2416', 'b2829', 'b3126', 'b3947', 'b3956', 'b4015']"
106,IPR016162,14,"['b0243', 'b0312', 'b1014', 'b1241', 'b1300', 'b1385', 'b1387', 'b1415', 'b1444', 'b1525', 'b1746', 'b2455', 'b2661', 'b3588']"
107,IPR016163,14,"['b0243', 'b0312', 'b1014', 'b1241', 'b1300', 'b1385', 'b1387', 'b1415', 'b1444', 'b1525', 'b1746', 'b2455', 'b2661', 'b3588']"
108,IPR023346,14,"['b0149', 'b0149', 'b0211', 'b0555', 'b1193', 'b1554', 'b2519', 'b2558', 'b2701', 'b2854', 'b2963', 'b3208', 'b3396', 'b4392']"
109,IPR035965,14,"['b0400', 'b0619', 'b1201', 'b1285', 'b1323', 'b1341', 'b1489', 'b2067', 'b2219', 'b2869', 'b3072', 'b3210', 'b3869', 'b4125']"
110,IPR001034,13,"['b0840', 'b1284', 'b1770', 'b2634', 'b2707', 'b2735', 'b2805', 'b3131', 'b3423', 'b3884', 'b4191', 'b4300', 'b4498']"
111,IPR001647,13,"['b0313', 'b0464', 'b0796', 'b0846', 'b1013', 'b1111', 'b1618', 'b1649', 'b3264', 'b3641', 'b3963', 'b4135', 'b4251']"
112,IPR002078,13,"['b0330', 'b1201', 'b1303', 'b1323', 'b2220', 'b2491', 'b2554', 'b2709', 'b2731', 'b2869', 'b3422', 'b3868', 'b4004']"
113,IPR002104,13,"['b0281', 'b0537', 'b1140', 'b1345', 'b1579', 'b2349', 'b2442', 'b2622', 'b2894', 'b3811', 'b4271', 'b4312', 'b4313']"
114,IPR002912,13,"['b0002', 'b0078', 'b0167', 'b1232', 'b1323', 'b2479', 'b2599', 'b2784', 'b2913', 'b3650', 'b3670', 'b3769', 'b4024']"
115,IPR004839,13,"['b0600', 'b0776', 'b0928', 'b1439', 'b1622', 'b2021', 'b2290', 'b2379', 'b3376', 'b3572', 'b3617', 'b4054', 'b4340']"
116,IPR005829,13,"['b0353', 'b0842', 'b1596', 'b1690', 'b1981', 'b2587', 'b2771', 'b2841', 'b2943', 'b3523', 'b4031', 'b4111', 'b4337']"
117,IPR006657,13,"['b0894', 'b0997', 'b1224', 'b1468', 'b1474', 'b1587', 'b1588', 'b1872', 'b2206', 'b2283', 'b3551', 'b3894', 'b4079']"
118,IPR008920,13,"['b0113', 'b1187', 'b1450', 'b1540', 'b2664', 'b2980', 'b3094', 'b3226', 'b3604', 'b3755', 'b4324', 'b4357', 'b4479']"
119,IPR008962,13,"['b0140', 'b0289', 'b0292', 'b0531', 'b0717', 'b0939', 'b0944', 'b2110', 'b2336', 'b3047', 'b3143', 'b3215', 'b4316']"
120,IPR009051,13,"['b0307', 'b0724', 'b1629', 'b1687', 'b2146', 'b2243', 'b2468', 'b2878', 'b2887', 'b3213', 'b4153', 'b4166', 'b4467']"
121,IPR009061,13,"['b0487', 'b0560', 'b1141', 'b1162', 'b1548', 'b1713', 'b2127', 'b2398', 'b2399', 'b3168', 'b3292', 'b4063', 'b4729']"
122,IPR011010,13,"['b0281', 'b0537', 'b1140', 'b1345', 'b1579', 'b2349', 'b2442', 'b2622', 'b2894', 'b3811', 'b4271', 'b4312', 'b4313']"
123,IPR013328,13,"['b0425', 'b0509', 'b1521', 'b1542', 'b2029', 'b2172', 'b2736', 'b3125', 'b3600', 'b3608', 'b3774', 'b3882', 'b4323']"
124,IPR013762,13,"['b0281', 'b0537', 'b1140', 'b1345', 'b1579', 'b2349', 'b2442', 'b2622', 'b2894', 'b3811', 'b4271', 'b4312', 'b4313']"
125,IPR014721,13,"['b0003', 'b0439', 'b0757', 'b0955', 'b1208', 'b3030', 'b3230', 'b3303', 'b3340', 'b3699', 'b3704', 'b4170', 'b4389']"
126,IPR016169,13,"['b0285', 'b0658', 'b1191', 'b1816', 'b2063', 'b2133', 'b2867', 'b2880', 'b3972', 'b4218', 'b4461', 'b4463', 'b4468']"
127,IPR018356,13,"['b0840', 'b1284', 'b1770', 'b2634', 'b2707', 'b2735', 'b2805', 'b3131', 'b3423', 'b3884', 'b4191', 'b4300', 'b4498']"
128,IPR029045,13,"['b0036', 'b0185', 'b0437', 'b1272', 'b1393', 'b1394', 'b1766', 'b1830', 'b2262', 'b2316', 'b2341', 'b2919', 'b3846']"
129,IPR029061,13,"['b0077', 'b0114', 'b0420', 'b0507', 'b0726', 'b0871', 'b1378', 'b2264', 'b2373', 'b2465', 'b2935', 'b3671', 'b4488']"
130,IPR036271,13,"['b0313', 'b0464', 'b0796', 'b0846', 'b1013', 'b1111', 'b1618', 'b1649', 'b3264', 'b3641', 'b4135', 'b4205', 'b4251']"
131,IPR040442,13,"['b0134', 'b0331', 'b0616', 'b1676', 'b1702', 'b1854', 'b2245', 'b2383', 'b2416', 'b2829', 'b3126', 'b3947', 'b4015']"
132,IPR001347,12,"['b0222', 'b1853', 'b2427', 'b2428', 'b2561', 'b2708', 'b3136', 'b3149', 'b3197', 'b3371', 'b3729', 'b4089']"
133,IPR001638,12,"['b0365', 'b0655', 'b0811', 'b0860', 'b0863', 'b0936', 'b1920', 'b2309', 'b2310', 'b2370', 'b2558', 'b3268']"
134,IPR001851,12,"['b1514', 'b1515', 'b2148', 'b2546', 'b3456', 'b3457', 'b3568', 'b3750', 'b4086', 'b4230', 'b4231', 'b4460']"
135,IPR002173,12,"['b0477', 'b1723', 'b1772', 'b2100', 'b2160', 'b2166', 'b2168', 'b3052', 'b3374', 'b3526', 'b3752', 'b3883']"
136,IPR002178,12,"['b0731', 'b2094', 'b2169', 'b2383', 'b2934', 'b3204', 'b3599', 'b3897', 'b3900', 'b3947', 'b4195', 'b4302']"
137,IPR002293,12,"['b0486', 'b0692', 'b0899', 'b1492', 'b1605', 'b2014', 'b3078', 'b3370', 'b4115', 'b4132', 'b4141', 'b4156']"
138,IPR002328,12,"['b0325', 'b0356', 'b0608', 'b1478', 'b1580', 'b1774', 'b1776', 'b2091', 'b2545', 'b3616', 'b4269', 'b4358']"
139,IPR003501,12,"['b0731', 'b1738', 'b2093', 'b2167', 'b2387', 'b2933', 'b3599', 'b3899', 'b3950', 'b3953', 'b4194', 'b4565']"
140,IPR005828,12,"['b0045', 'b1543', 'b1769', 'b1775', 'b1981', 'b2587', 'b2771', 'b2841', 'b2943', 'b3523', 'b4031', 'b4111']"
141,IPR008490,12,"['b0259', 'b0552', 'b0656', 'b1331', 'b1370', 'b1994', 'b2030', 'b2192', 'b2982', 'b3218', 'b3505', 'b4711']"
142,IPR011013,12,"['b0344', 'b0732', 'b0756', 'b1048', 'b1316', 'b1424', 'b1780', 'b2544', 'b3076', 'b3656', 'b3878', 'b3879']"
143,IPR011060,12,"['b1260', 'b1262', 'b1281', 'b2024', 'b2025', 'b3223', 'b3386', 'b3581', 'b4085', 'b4196', 'b4301', 'b4303']"
144,IPR011129,12,"['b0623', 'b0880', 'b0989', 'b0990', 'b1286', 'b1552', 'b1557', 'b1558', 'b1823', 'b3556', 'b3783', 'b4179']"
145,IPR011611,12,"['b0477', 'b1723', 'b1772', 'b2100', 'b2160', 'b2166', 'b2168', 'b3052', 'b3374', 'b3526', 'b3752', 'b3883']"
146,IPR011711,12,"['b0113', 'b1450', 'b1540', 'b2664', 'b2980', 'b3094', 'b3226', 'b3604', 'b3755', 'b4324', 'b4357', 'b4479']"
147,IPR016152,12,"['b0731', 'b2094', 'b2169', 'b2383', 'b2934', 'b3204', 'b3599', 'b3897', 'b3900', 'b3947', 'b4195', 'b4302']"
148,IPR020843,12,"['b0325', 'b0356', 'b1449', 'b1478', 'b1774', 'b2091', 'b2545', 'b3253', 'b3616', 'b4051', 'b4269', 'b4358']"
149,IPR025943,12,"['b0330', 'b1201', 'b1303', 'b1323', 'b2220', 'b2491', 'b2554', 'b2709', 'b2869', 'b3422', 'b3868', 'b4004']"
150,IPR025948,12,"['b0299', 'b0361', 'b0372', 'b0541', 'b1026', 'b1402', 'b1996', 'b2089', 'b2860', 'b3045', 'b3558', 'b4273']"
151,IPR029035,12,"['b0042', 'b0077', 'b0507', 'b0871', 'b1120', 'b1120', 'b1602', 'b1698', 'b2373', 'b2769', 'b3671', 'b4488']"
152,IPR029069,12,"['b0180', 'b0443', 'b0452', 'b0597', 'b0736', 'b0954', 'b1253', 'b1387', 'b1396', 'b1686', 'b3820', 'b3888']"
153,IPR032317,12,"['b0463', 'b0574', 'b0795', 'b0878', 'b1644', 'b2368', 'b2685', 'b3265', 'b3513', 'b3586', 'b3597', 'b4082']"
154,IPR036095,12,"['b0731', 'b1738', 'b2093', 'b2167', 'b2387', 'b2933', 'b3599', 'b3899', 'b3950', 'b3953', 'b4194', 'b4565']"
155,IPR000015,11,"['b0139', 'b0532', 'b0718', 'b0940', 'b1505', 'b2109', 'b3046', 'b3144', 'b3216', 'b4317', 'b4661']"
156,IPR000620,11,"['b0813', 'b1473', 'b1533', 'b1959', 'b3184', 'b3660', 'b3819', 'b3827', 'b3943', 'b4210', 'b4544']"
157,IPR000914,11,"['b0069', 'b0445', 'b0830', 'b1243', 'b1294', 'b1329', 'b1487', 'b2177', 'b3020', 'b3476', 'b3544']"
158,IPR001041,11,"['b0286', 'b0724', 'b0872', 'b0947', 'b1392', 'b1803', 'b2236', 'b2283', 'b2525', 'b2868', 'b4153']"
159,IPR002052,11,"['b0948', 'b1212', 'b2330', 'b2575', 'b3084', 'b3262', 'b3387', 'b3465', 'b3499', 'b4349', 'b4371']"
160,IPR005225,11,"['b2511', 'b2566', 'b2569', 'b2751', 'b3168', 'b3339', 'b3340', 'b3706', 'b3871', 'b3980', 'b4375']"
161,IPR006195,11,"['b0194', 'b0893', 'b0930', 'b1714', 'b1719', 'b1866', 'b2514', 'b2890', 'b3744', 'b4129', 'b4155']"
162,IPR006655,11,"['b0894', 'b0997', 'b1224', 'b1468', 'b1474', 'b1587', 'b1588', 'b1872', 'b3551', 'b3894', 'b4079']"
163,IPR009000,11,"['b2608', 'b2697', 'b2751', 'b3168', 'b3320', 'b3339', 'b3340', 'b3590', 'b3871', 'b3980', 'b4375']"
164,IPR010998,11,"['b0281', 'b0537', 'b1140', 'b1345', 'b1579', 'b2349', 'b2442', 'b2622', 'b2894', 'b3811', 'b4271']"
165,IPR011008,11,"['b0447', 'b0456', 'b0889', 'b1019', 'b1251', 'b1518', 'b1667', 'b2431', 'b3029', 'b3743', 'b3901']"
